عضو في مجلس الشعب #ماهر عبد الحفيظ حجار يعلن ترشيح نفسه للانتخابات الرئاسية في #سوريا	OBJ
مكتسبات ثورة #25_يناير راحت في الزبالة عودة لعصور الظلام وأمن الدولة #نظام_زائل	NEG
#اوعى_تنسى طوابير السيسي و اخونه المقابر و زرع فى مل عائله جرح عميق لسه فاكر و انت نسيت؟؟	NEG
يعني ممكن نقول كده بس في وقت تاني؟	OBJ
يامصر صبرا إن بعد العسر يسرا يامصر صبرا إنما الثورات تترا فاصمدي يامصر وللباغين خسرا #بداية_النهاية	OBJ
1 مسئولية الأمن هي منع العنف وحماية كل الدم المصري، والشعب العظيم الذي خرج اليوم بسلمية للمطالبة بإنهاء رئاسة فاشلة لن يسمح بالعنف	NEUTRAL
#الشروق محافظ البحيرة يكرم 140 من أبطال حرب أكتوبر: كرم محافظ البحيرة اللواء مصطفى هدهود، 140 من أبطال #مصر	OBJ
#ضرب_نار ابتدى فى #عين_شمس	OBJ
شبكه اخبار #المحله | استفسار محدش يعرف جيم كويس في المحله يكون في ساونا	OBJ
الماتش ده لو زاد 3 ايام لا الاهلي حيجيب جون، وممكن نلبس التالت عادي #الاهلي_الافريقي	OBJ
لا اله الا الله محمد رسول الله #غرد_بالخير	OBJ
#ارسنال  #الدوري_الانجليزي  #ارسنال_نيوكاسل  اليوم  الساعة 10:00  القناة 9  عصام الشوالي	OBJ
مناقب ذي النورين عثمان بن عفان : 1- أسلم في السنة الأولى للبعثة 2- أحد العشرة المبشرين بالجنة 3- أحد الستة أصحاب الشورى #عثمان_بن_عفان	OBJ
إحالة #فاروق_حسني وزير الثقافة الأسبق للجنايات بتهمة الكسب غير المشروع	OBJ
مرسي بيغير من باسم يوسف عشان باسم الناس بتضحك معاه ومرسي الناس بتضحك عليه	NEUTRAL
سلامة الإحراءات أمر مهم و الأهم سلامة مبدأ الحرية المسؤولة متضامن مع قنوات دريم و كل صوت حر مسؤول إلى أن يثبت العكس	OBJ
اغتصاب النساء في الإسلام من القران والبخاري ومسلم والسير النبوية … … #عقلانيون #محمد_محمود #داعش	OBJ
مصريون في سجون أمريكا ومستقبل السلفية الجهادية، في آخر كلام ١١م على أون تي في	OBJ
#الموجز بالفيديو #خالد_علي :حكومة "#محلب" ترتكب إجرام في حق الفقراء	OBJ
#الجيزة #مصر_مش_تكيه مسيرة حاشدة انطلقت من اسفل كوبري ترسا بالهرم في تمام التاسعة مساءا حيث جابت شارع عثمان محرم	OBJ
عندما يتهم الجهاز المركزى للمحاسبات رسميا وزيرا بالفساد يبقي عليه العوض فى العدل سيبك احلى من الشرف مفيش	NEG
_ ده للجنس البشري مش فصيل او دين معين ده اسمه تحويرايه علاقة ده بالخلافة كنظام سياسي	OBJ
حالة محتاجة دم فصيلة( -)حاتعمل عملية ومش لاقياه, نمرة والدته 01069883354 بالإسكندرية الرجاء الإهتمام والريتويت	OBJ
انا باسأل لان دلوقتي مواضبع كتير بقت تطلع من النت والاعلام يزيط ويطلع مصدره اي كلامزي موضوع تأجير قناة السويس او تصدير السولار لغزة	OBJ
صحيفة دير بوند السويسرية شركة اوراسكوم تخسر وتترنح وخسائر ساويرس ممول التمرد والانقلاب تتضاعف	OBJ
#أوسكار : لقد امضيت سنتان مميزتان حتى الأن، و أريد أن استمر في اللعب هنا لسنوات عديدة مثل تيري ولامبارد	POS
وحكاية إنه يكتب البذاءات دي بقت قديمة خالصده أكثر الأفلام إسفافا أرقى من خطب بعض مشايخكم اللي طلعتوهم على منصة دعم كذب الرئيسإلعبوا غيرها	NEG
#شاهد_سكاي : #عيد_العمال تراجع أعدد العاطلين	OBJ
اللي انا فاهمة ان دور مصر هو فتح المعبر للوقود والاكل اللي بييجي من دول تانية واحنا بيطلع من عندنا كميات تافهة يتبع	OBJ
4 لا مجال للمفاضلة بين أسيوط وغزة، كلاهما واجب وطني وأمن قومي، المزايدة وصراع الأحزاب بشأن ثوابت وطنية يمتنعان	NEUTRAL
استفدت كتيير اوي من حلقة انهردة معلومات اول مرة اسمعها بارك الله فيك ^^ #مصطفى_حسني على طريق الله " روح العبادة "	POS
هي قضيةالسجين ممدوح علي الطلوحي العنزي ٨ سنوات خلف القضبان ساعدونا في نشره جزاكم الله خير #لمى_ا…	OBJ
179 #غرد_بطولك	OBJ
_ الورق و القانون هو اللي حل مجاس الشعب، الورق اقوى مما تتخيلي	OBJ
ارفض البذاءات التى يبثها الشيخ محمود شعبان ضد الثورة لكنى ارفض ما حدث له في ميدان التحرير من إهانات واستهزاء بكرامته الثورة نموذج أخلاقي	NEUTRAL
2011 الإسلام أم مصر ؟ يزداد إحترامى لك مؤخراً كلما تكلمت مع إنى سأرشح البرادعى	POS
#قطر #الدوحة # #حمد #تميم #الرياض #دبي #الامارات # #ابوظبي خمس الاف متابع بـ 200 ريال 830	OBJ
#الحياة الزوجية التي تبنى على تقوى الله تمتد ازمانا معاملة بين الزوجين ليست واحد مع واحد إنما واحد مع الله عز وجل	OBJ
اسماء يمكنك الاتصال بدكتور محمد صبحي فيما يخص ملف المصريين بالخارج الموضوع لا يحتمل التباطؤ : _	OBJ
_ أكيد فيها	OBJ
شبكه اخبار #المحله | حمله حمدين تنظم سلسه بشريه لدعم و تأييد حمدين صباحي في المحلة بجوار مجمع المحاكم	OBJ
سارة عثمان دخلت على موقع جامعة كولومبيا التي زعم الخبر أن المحاضرة ألقيت بها فلم تجد شيئاوهكذا انفضحت الفبركة الإخوانية البلهاء شر فضيحة	NEG
حرائر #الاسكندرية يبدأون اضرابا جزئياالبيان رقم "1" #اكسر_كلابش #انتفاضه_السجون	OBJ
شاهد - آخر كلام: مش هنخاااف إضراااب ستة إبريل #	OBJ
كرستيانو رونالدو يفصله 75 هدف ليصبح الهداف التاريخي الاول في ريال مدريد #اسطورة	POS
بث مباشر لقافلة الرجااااااااااال وصووووووووووول رسلاوية الخيييييييييييييييير :) #اسلوب_حياة	OBJ
يا شايلينكم على الاكتاف بننعي دمكم بهتاف و ندعلكم	OBJ
الحملة ف شارع الاقبال وفى مسيرة هناك #بلغ	OBJ
تؤكد لي الردود ان بعض الأخوة يعتقدون فعلا انهم الاسلام وانك اذا لم توافقهم فانت عدو للإسلام لا مساحة لديهم في ان تحب الاسلام وتختلف معهم	NEUTRAL
وأصبح تفجير البيوت وحرق عشش الفقراء "أعمال قتالية" في نظر الجيش المصري ! #سيناء #مصر #	NEG
شاهد- #فيفي_عبده راقصة سيذكرها التاريخ #الحكم #1	POS
اوعدونى لو يوم لقيت نفسى انحنيت واحتجت من ضعفي بلاش تتأخروا الناس تغيب بس انتوا لازم تفضلوا #حمزة_نمرة	OBJ
بقالى كتير ماكتبتهاش #السيسى_رئيسى #سأنتخب_السيسى #باسم_طلع_حرامى #هشام_الجخ_طلع_نكسجى_حرامى	NEUTRAL
#المطرية  #انتخبوا_العرص	NEG
لا خلافات مع #معوض وأصبروا على #جدو	OBJ
علبتين لبنالحلقة الثانية من مشاهد من مسرح حكم الفرد وتعليق سريع على الأحداث في نهاية المقال	OBJ
تشريح الثورات	OBJ
حدث فى جمهورية العبث	OBJ
يوم اﻻثنين 22 أبريل 571م وعقب وﻻدته عليه السﻻم جاء جده عبدالمطلب وحمله وأدخله #الكعبة وشكر الله ودعاه #المولد_النبوي	OBJ
صــــــورة نادرة للرئيس محمد حسني مبارك شفاه الله في مصنع بمنطقة حلوان بتاريخ 25 مايو 1982 م #حسني_مبارك	OBJ
مطلوب إصدار قوانين جديدة تتوافق مع قواعد العدالة #السادة_المحترمون	OBJ
#الشام_اليوم - #دائرة_الضوء - مستقبل #المصالحة السيناريوهات المتوقعة #فلسطين #اسرائيل #المفاوضات #حماس #فتح	OBJ
#فيفي_عبده : الراقصة محترمة جداً ، و أنا قدوة ليش ما أكون قدوة :) #الحكم لا تعليييق !!!	POS
ولد خالها أو ولد عمها ^ بعدين تنتقل للإحتراف الخارجي ☺️ ههههههههههههههه 😂	OBJ
: نترقب المناظرة اليوم بين ابو الفتوح و عمرو موسى ،،نتمنى التوفيق لعمرو موسى ننصح الاثنين بالصدق والوضوح والاجابات المحددة ليربح الأصلح !	OBJ
الاسواني: لماذا تعارضون الاعلان الدستوري الذى أصدره الرئيس مرسي ؟! >> المقال كامل >>	OBJ
2د بل وأغراهم بالفعلة الإجرامية المتمثلة في تهديد المجتمع بالعنف، وبالتحريض على ممارسته باسم شرعية سقطت، وبالشحن الطائفي والمذهبي	NEG
تامر، شوف رواية 'باب الخروج' من ص ١٧٨ وطالع وقولّنا رأيك في أناركية مصر ٢٠١٣ كما يتخيلها	OBJ
وثيقة الأزهر ارشادية وليست مبادئ حاكمة	OBJ
مواعيد العرض على سي بي سي الليلة منتصف الليل الساعة الثانية صباحا على +2 الساعة العاشرة صباحا يوم السبت و الساعة الثانية عشر +2	OBJ
وعلي رأي #ام_سندس يا تعيش #مصطفى_بكرى يا تموت #سيد_وزة	OBJ
للوطن وللديمقراطية ولدولة مدنية هي حق لنا جميعا: 1) عارضت الإعلان الدستوري المكمل منذ اللحظة الأولى وأؤيد قرار رئيس الجمهورية القاضي بإلغائه	NEUTRAL
حركة تمرد صاحبة انتصار 30 يونيو طالبت بالبرادعي رئيساً للوزراء ولما اعترض السلفيون تم استبعاده هل خرجنا من حكم الاخوان الى حكم السلفيين	NEUTRAL
___ ههههههههههه اصلا ما في احد معبرك #ارحل عدو النجاح	OBJ
الدولة المدنية ليست فقط مضاد الدولة الدينية، بل أيضا مضاد الدولة العسكرية التي تحكم بها المؤسسة العسكرية أو تصبح بها دولة داخل الدولة	NEUTRAL
#جمال #خيال #حقيقه #جميل #درر #حكم #أعجبني #حكمه #بقلمي #شوق #بوح #شعر #قصيد #رتويت خمس الاف متابع بـ 200 ريال 118	OBJ
الأخوان او #مصر صراع وجود ومعركة بقاء يحاول الأخوان انتاج المشهدالسوري عن طريق توسيع بؤرالإرهاب بين رابعة،النهضة،الألف مسكن ومدينة الانتاج	NEG
ليه بتجرحنى وتطلب منى اكون مجامله وافضل ساكته كده واتحمل سوء معام #شيرين	OBJ
علامة رابعة فى مواجهة اوباما فى العاصمة الماليزية كوالالمبور #يوسف #الفريق_الاعلامي	OBJ
من ذكريات صفحتنا || 30 يناير 2011	OBJ
في رده على سؤال مش شايف ان النظام السابق نسى وأهمل امحافظة الشرقية ؟ النظام السابق أهمل ونسى مصر كلها في	OBJ
اذا كان يومنا باسم فليكن عملك نجيبا! صباح الفرح و السلام صباح الحرية و الوئام	OBJ
د عبدالمنعم أبوالفتوح: أطالبكم بمواصلة السعي لتحصلوا على حقكم كاملا	OBJ
أمريكا تعلن مكافأة مرسي بـ190 مليون دولار لتعهده بتنفيذ قرض الصندوق	OBJ
حصول حزب الحرية والعدالة على ما يقرب من 40% من أصوات الناخبين في المرحلة الأولى لا يشكل مفاجأة،	OBJ
كلمتين من الأخر #أمير_عيد ()	OBJ
أمس تأكد كل من له عقل وعينان أن الانقلاب لن يتمكن من قيادة شعب مصر هروبهم لاكمال حياتهم مع شفيق اهون من انتظار مصيرهم بعد سقوطهم	OBJ
الحرية لـ #خالد_سعيد الامان الحرية لـ #مينا_دانيال حرية التعبير والاعتقاد الحرية لـ #الحسيني_أبوضيف	OBJ
#واحد_فاضي #الهلال #السعودية #النصر #النصر_الهلال #غرد_بصوره #الرياض #زيادة_المتابعين #رتويت #هاشتاق_خاص [2595719]	OBJ
😡😡 بغيض نبي نطلع ومسكها على البطاطس #صور #تصوير #تصويري #عدستي #انستقرام #تويتر #فيديو #دبي #رحله #سفر…	OBJ
#الوطن | المتحدث باسم "#بوتين": الهجوم في شرق #أوكرانيا يوجه الضربة القاضية لاتفاق "جنيف" #اخبار	OBJ
#الشروق وزير الزراعة: الرئيس القادم لن يقنن البناء على الأراضي الزراعية: قال وزير الزراعة أيمن فريد أب #مصر	OBJ
3 غنذك حق	OBJ
يا ريت اقدر مش هاينه عليه بلدى	OBJ
مع الانقلاب الدموى هزيمة دموية لمنتخب مصر بالستة من يقتل الستات فى الشوارع تقتله غانا بالستات فى التصفيات	NEG
"2016: راموس : انا قلب دفاع والعب بروح قتالية عالية #ريال_مدريد "	OBJ
(إن مشكلتك ليست سنواتك التي ضاعت ، ولكن مشكلتك هي سنواتك القادمة التي ستضيع حتماً إذا واجهت الدنيا بنفس العقلية ! ) #مصطفى_محمود	OBJ
ده كان كلامـــــــــي في الشوط الاول #الزمالك #الزمالك_الافريقي #الاهلي #بتروجيت #مصر	OBJ
فلبيني أسلم قبل 20 يوماً في مكتب الدعوة ، وذهب إلى العمرة الأسبوع الماضي، وتوفى بالأمس عند دخوله المسجد …	OBJ
ارتفاع منسحبى " #التأسيسية" إلى 28 بعد خروج " #غد_الثورة" و محمد عبدالعليم داوود	OBJ
#اللهم بك أصبحنا وبك امسينا وبك نحيا وبك نموت واليك النشور	OBJ
لمحبّي الأرقام وتحليلها: تم إضافة نتائج انتخابات الرئاسة بمرحلتيها الأولى والثانية في الملف الخاص بنتائج الاستفتاء:	OBJ
البيع أو المتاجرة أو استعباد الأطفال و #عمالة_الأطفال #يوسف_الحسيني #كلام_و_كلام #السادة_المحترمون	OBJ
الاسواني: كثيرين لا يحبون ديانتك ولا يعترفون بها وبالتالي ما أن تنطق باسمك الذى يدل على دينك حتى >> المقال كاملا>>	OBJ
مكالمه هاتفيه من جابر جاد نصار فى #الساده_المحترمون #يوسف_الحسينى	OBJ
المقاطعة الشاملة للانتخابات كان يحب الحشد لها حتى تكون مؤثرة اما المقاطعة الفردية فهى اجمل هدية نقدمها للفلول هم يشترون الاصوات ونحن نبددها	NEUTRAL
محاكمة مرسي يمكرون ويمكر الله, والله خير الماكرين	OBJ
مجلس الشعب 21 فبراير 1: أضفنا إلى بيان سوريا مطالبة الحكومة بسحب دائم للسفير وبتجميد كافة أشكال التعاون من نظام الأسد لجرائمه ضد الانسانية	OBJ
عرض الاسبوع 10 ألاف متابع #درر #حكم #حكمه #حكمة #ابيات #النصر #الهلال #الفتح #كلمات #كلمة #بوح #الاتحاد [2277592]	OBJ
#اكتب_عبارة_على_باب_قلبك	OBJ
اقترب منى رجل ملتح وعرف نفسه بانه استاذ في كلية العلوم ثم أشار الى زميل له يقف معه وقال نحن من الشيعة فقلت له مصر القادمة سوف تتسع للجميع	OBJ
رضى بالهم والهم مش راضى بيه حين خاطبت هنا ، فى اغسطس الماضى ، شريك شفيق المستتر فى مشروعهما الرئاسى الفاشل	OBJ
أن تعاتب شخصاً وأنت لا تعرف ما يمر به من ظروف !"	OBJ
الرسالة الأسبوعية لدكتور عمرو حمزاوي -:	OBJ
شاهد - آخر كلام: آثار المتحف المصري المنهوبة د صبري عبدالرحمن أستاذ الجامعة الأمريكية الذي أعاد قطعة أثرية	OBJ
محاولة دخول مجلس الشعب إهانة للدولة والقانون #	OBJ
حرق الكنائس وقتل الناس وتعذيبهم وقطع أصابعهم وألقاؤهم من فوق الأسطح وذبح الضباط كل ذلك في نظر الاخوان من حقهم والا اعتبروا انفسهم ضحايا	NEG
لو فاكرين حمله الــ 1000 بطانيه في عز البرد اللي فات هتفتكروا الراجل ده #مصطفي_جلال #الحريه_لطلاب_صيدله_المنصوره	OBJ
مسيرة للإخوان في الإسماعيلية تنتهي باشتباكات مع الأهالي بالشارع التجاري #السادة_المحترمون …	OBJ
أبو الفتوح : لا يوجد الأن مواطن مصرى شريف لا يذهب الأنتخاب بعد الأن	NEUTRAL
#يارب #كن_متفائلا	OBJ
الإخوان يتحدوا الدولة ويعلنون النزول في مظاهرات الجمعة القادمة #السادة_المحترمون …	OBJ
بعد دقائق يتحدث حبيبنا دعبد المنعم أبو الفتوح على قناة الحياة عن رؤيته للاوضاع الاخيرة فى مصر ومسقبل البلد	POS
تأجيل نظر عودة #الحرس_الجامعي إلى جلسة 29 إبريل	OBJ
البوابة نيوز: اليوم جنايات #المنصورة تستكمل محاكمة 17 إخوانيًّا بتهمة إثارة العنف: # #مصر #إخوان #إرهاب	OBJ
#اعترافات_الطفولة كنت اصوت حق بشار الشطي من فون ابوي كل ما يطلع نومينيه 😂😂"	OBJ
اللواء #شمس_بدران (وزير الحربية الاسبق)لـ #البلد_اليوم: #السادات حفر اسمه في التاريخ من خلال #حرب_اكتوبر 1973 _قناة #صدى_البلد"	OBJ
ماذا فعل عمر بن الخطاب أول ما تولى الحكم	OBJ
#يوسف_الحسيني نوجه كل التحية والتقدير لشعب الإمارات العظيم بسبب أوبريت "هذه مصر" …	OBJ
حظر انشطة ٦ ابريل نشوة الانتصار تعمي عن قراءةالتاريخ او فهمه #مبارك #بن_علي #القذافي #علي_صالح	OBJ
الأسواني: كيف لمؤمنين يحرصون على الصلاة والصيام والا يفعلوا شيئا حراما او حتى مكروها أن يتحولوا الى جلادين؟! >>	OBJ
بيقولك مرسي قعد يتفرج على أهالي القناة في الشوارع طول الليل وعمال يكلم صباعه: ياريتني مارفعتك	OBJ
: المحلاوي يطالب بتسليح الإسلاميين لفرض الأمن	OBJ
في الأنظمة الديكتاتورية يتصدر المشهد الجهلاء والأميون وأصحاب الصوت العالي ويختفى العلماء والحكماء وأصحاب العقولالراقصة سما…	OBJ
اللهم اشغلني بما خلقتني له ولا تشغلني بما خلقته لي	OBJ
شاهد - آخر كلام: غضب في الشرق وغضب في الغرب #	OBJ
افضل ما قاله الرئيس الراحل محمد انو #السادات #تحيا_مصر #مصر	OBJ
دعمرو فى المؤتمر الصحفى :-النائب لة دور رئيسي فى مراقبة السلطة التنفيذية و الرقابة على اداء الجهاز الامني	OBJ
سيتم اليوم الإعلان عن مزيد من العقوبات بحق #روسيا بسبب موقفها في #أوكرانيا #أمريكا	OBJ
#سما_المصري زيطه وبالونه فاضحه للتغطيه علي امور اخري الالهاء	NEG
من أنتم ،،،،، مرسي منتظرين ج…	OBJ
أحيى قواتنا المسلحة والشرطة فى سيناء لقيامهما بتعقب المجرمين، طالبا ألا يقع منهم أي مظالم على أهل سيناء الوطنين حراس الحدود الشرقية لمصرنا	POS
نهايه الشوط الاول ادى فرصه ل #صبرى_رحيل و آحيات ابوك ارحم امى العيانه و طلع #رؤوف و نزل #عمرو_جمال	OBJ
#جمعية_الاقل_من1000_فولورز #أجب_تتفلوِل انتهت 2-0 للأهلى بعد انسحاب الزمالك لاعتراضهم على جول حسام حسن	OBJ
لأن أقول سبحان الله والحمد لله ولا إله إلا الله والله أكبر أحبّ إليّ مما طلعت عليه الشمس #اذكر_الله #غرد_بذكر_…	POS
ضرورة المزج بين تعظيم الحريات الفردية وتحقيق الصالح العام تضع المجتمعات الليبرالية دوما في مواجهة تحديات ترتبط بثنائية السماح والمنع	OBJ
ربنا سبحانه وتعالى استخدم لفظ العقيم مثلا لوصف سيدة في آية وقالت عجوز عقيمقد يؤذي اللفظ سيدة عقيما لكنه ليس لفظا معيب الاستخدام	OBJ
شارك في الاستفتاء عبى صفحة كلنا خالد سعيد	OBJ
موعد صلاة الجمعة-#بوسطن(إن الذين يتلون كتاب الله وأقاموا الصلاة وأنفقوا مما رزقناهم سرا وعلانية يرجون تجارة لن تبور)	OBJ
#عاجلمقتل واصابة اكثر من 20 شخصاً بـ #تفجير سيطرة في #بابل	OBJ
فيديو: رد المصريين على دعم حكومة الإمارات للسيسي #ابعتلهم_راجل !!	OBJ
نفسي ارجع لأيام كانت الحاجه الوحيده اللي مش تخليني اعرف انام لما يبقي عندي رحله في المدرسه تاني يوم #ذكريات_مدرسية	POS
عصام خليل سكرتيرا عاما لحزب المصريين الأحرار #مصر #ميدان_التحرير	OBJ
رابعا: أقض حوائج والديك تكسب رضاهم #خطى_الحبيب	OBJ
#الايفون #تقنية جاك مقطع صوتي على #الواتساب وعجبك وما تعرف كيف تحفظه !! تابع المقطع 💚	OBJ
يبدأ غداً الجمعة برنامج "كلام مصري " للدكتور عمرو حمزاويالساعة 8 مساءً علي قناة موضوعات وقضايا جديدة	OBJ
7د فأجدت أحيانا، وأخطات أحيانا ودوما ما اعترفت بالأخطاء وسعيت إلى تصويبها كما في حالة قانون العزل السياسي الذي اتسم بعدم الدستورية	NEUTRAL
شاهد - آخر كلام: تأثير زراعة البذور المعدلة وراثياً #	OBJ
من حق الطلاب يعملوا مجلس طلابي ويمارسوا العمل البرلماني بحرية تامة ترسيخ مبدأ ال #ديموقراطية #لو_أصبحت_وزير_التعليم	OBJ
خمس الاف متابع خليجي حقيقي بـ 300 #النصر #الهلال #الاتحاد #الشباب #الاهلي #الاتفاق #الرياض #التعاون #الفتح 660	OBJ
_ و عودة مرة أخرى للقاهرة الساحرة :)	POS
#فى_عالم_موازى إللّى بيذاكروا بيسقطوا، وإللّى مش بيذاكروا بيدخلوا هندسة وطب	OBJ
مازالت أمامنا فرصة لإثبات فقدان هذا المجلس للشرعية: العمل من أجل استقالة نواب المعارضة والمستقلين مصداقيتنا في أفعالنا	NEUTRAL
هل الكتابة مجدية أصلا؟ إجابة من توفيق الحكيم وتطبيق من ناظم حكمت في فن مكافحة الغائط	OBJ
شاهد - آخر كلام: فيفتي فيفتي ليه يا حكومة، هي تورتة و اللا زتونة؟ #	OBJ
إذا اعتاد الفتى خوض المنايا فأهون ما يمر به الوحول	OBJ
قال الله تعالى"ادعوإلى سبيل ربك بالحكمة والموعظة الحسنة" د سعدالدين الهلالي أيها #السادة_المحترمون …	OBJ
3 لا أدعم لا علنا ولا سرا أيا من المرشحين وكبرلماني سيراقب الرئيس القادم أفضل الاحتفاظ باختياري لنفسي، السر الانتخابي	NEUTRAL
الفلولي مصطفى بكري ينسى اسم ولي أمرهفيكتب (أيوب) بدل (منصور) اللهم لا تزد الانقلابيين إلا ضلالا! …	NEG
#اسكندرية : صلاة المغرب يا إسكندرانية الفيس مش هيطير	OBJ
بيان من أبو الفتوح حول صدور قانون مباشرة الحقوق السياسية	OBJ
#الحريه_لطلاب_صيدله_المنصوره ويبقــــى الدُعـــاء ويثبــت الأجــر ;)	OBJ
01:01 #علامات	OBJ
#انقلاب_مصر #الدقهليه|25-4-2014 #حاميها_حراميها	OBJ
لابد من عودة المواطن الى المشهد السياسي من خلال المشاركه العاليه و الواعيه فى الانتخابات	OBJ
ممحمد محمود أحمد - رئيس الهيئة المركزية للمشروعات بهيئة سكك حديد مصر #السادة_المحترمون …	OBJ
دعلاء الأسواني: ما هو المنطق الذى يعطى الشعب الحق في سحب الثقة من أى رئيس منتخب ؟! >> …	OBJ
شاهد - آخر كلام: ألتراس أهلاوي وأحداث بورسعيد #	OBJ
ابتسم :) لعل ابتسامتك تكن سببًا في تغيير حال شخص آخر!	OBJ
‏ عن الفاشية الدينية , الأسواني: الكنيسة الكاثوليكية التى قدمت للعالم قيما عظيمة هي ذاتها التى شنت الحروب الصليبية و	NEUTRAL
أيها المتحدثون عن شرع الله هل يوجد في شرع الله تهمة اسمها العيب في الذات الملكية هل من شرع الله التعاون العسكري مع امريكا لتحتل العراق	NEUTRAL
أسامة غريب تشرفت بالدفاع عن الكاتب الساخر المعروف الأستاذ أسامة غريب فى قضايا الرأى التى كان يحاكم فيها أيام	POS
الميرغني	OBJ
#الوطن |رفع جلسة #محاكمة_مرسي في قضية "الهروب من #وادي_النطرون"	OBJ
84] #تاملات_ايمانية #غرد_بالخ…	OBJ
لقاء رائع اجتمعت فيه مع الشيخ #عادل #الكلباني ،وأشكره على كرم ضيافته و الفوائد العلمية التي قدمها لي	POS
مصانع شركة النصر للحاصلات تباع بتراب الفلوس لتسديد الديون بعد توقف الانتاج طبعا ساويرس وبقية اللصوص يشتروها من فساد لفساد	NEG
ميثاق الشرف الاعلامى الذى اتخذوه ذريعة لاغلاق الفراعين برئ من الانقلاب قتلوا الميثاق ويستشهدوا به	NEG
مؤتمر لرئاسة الجمهورية لعرض نتائج مباحثات الرئيس مع ممثلي الأحزاب السياسية #يوسف_الحسيني #السادة_الم…	OBJ
( القبائل العربية وحداوية ) #محمد_رمضان	OBJ
لما الناس تهاجمك عشان ظلمك وكذبك تقوم تطلع لهم فيديوهات لناس كانت بتشكر فيك افتكر إن المنحرفة بدل ما تتوب بتقعد تفتكر شرفها اللي ضيعته	NEG
#حط_نفسك_مكان_البنت و شوف إحساسها ايه و هى عارفة انها بعد ما تعدى من جنب ولاد هيبوصوا عليها ازاى	OBJ
موقع الشرطة المصرية يطلب من #يوسف_الحسيني ان ينعى احد ضباطها الذي سبق وقابله بالصدفة #السادة_المحترمون …	OBJ
#جمال #خيال #حقيقه #جميل #درر #حكم #أعجبني #حكمه #بقلمي #شوق #بوح #شعر #قصيد #رتويت خمس الاف متابع بـ 200 ريال /3396	OBJ
رابط تحميل وقراءة المعصرة عدد اليوم: أضغاث فكرية مسامرات صيفية هلاوس بصرية كوابيس مرئية مع فقرات قلمين وسفاسف الأمور	OBJ
#أشاهد_الآن ' على حمل تطبيق # :	OBJ
سحر النوم والراحة مع #مصطفى_حسني ،، جميلة =)"	POS
ليه عوزنا فى ضلمة بعد ما شوفنا النور ليه خيفين من الكلمة يا عباد المأمور #حمزة_نمرة	OBJ
دعلاء الأسواني : ماذا تفعل اذا اكتشفت أن محاميك فاشل او بلا ضمير؟! >> …	OBJ
محدش هيرضى يقابلك خمس مرات فى اليوم غير #ربنا	OBJ
انتخبت صباح اليوم دون إفصاح عن المرشح الذي أعطيته صوتي وأراقب مع جورج اسحق الانتخابات في القليوبية والشرقية منذ الصباح	OBJ
33 المسلمين عظماء بالفكر النبيل المتحضر مش بالقتل يا ابى جهل	NEUTRAL
لا تعلم الغيب	OBJ
مطاحن #كفرالشيخ تستقبل #القمح من المزارعين والتجار بعد غد	OBJ
ادين مثل باقي المصريين جميعا الاعتداء الهمجي علي الاستاذ خالد داوود بواسطه انصار الاخوان الارهابيين الثوره ستنتصر علي الارهاب	NEG
جوله واحده في أرجاء المستشفي تجعلك تقول "الحمد لله"	OBJ
العبيد فى اعلام العار لم ينطق بعد تصريح ايهاب رمزى ان الاقباط سيقاطعون انتخابات البرلمان ويصوتون لا للدستور اذا	NEG
يجب ان يدرك القائمين على الوطن والمرحلة الانتقالية ان الشعب يقرر ولا بيطالب	OBJ
ورغم ان حمدين كان نائب في البرلمان لكن كلام وكلام #السادة_المحترمون	OBJ
بعض #الأشكال_الوسخة ف #المرج لما تشوفها تحس انها هربت م الرشاح قبل ما يتردم!	NEG
رابط قراءة وتحميل المعصرة عدد اليوم: قلمين وسفاسف الأمور وفي أوروبا والدول المتخلفة وأبواب جديدة ورمضان كريم	OBJ
#الثورة_العراقية :: الانتحابات(بالحاء) العراق :: تفجير عدد من المراكز الانتخابية في مختلف المحافظات منها الانبار	OBJ
": أخي أنت حرٌّ وراء السدود أخي أنت حرٌّ بتلك القيود #مرسي #محاكمة_مرسي "	OBJ
السماح لرموز الحزب الوطنى المنحل بالظهور للإعلام محاولة لخلق حالة تدلس على الرأى العام بان هناك رأى ورأى آخر عص	NEG
تقدم ببلاغات مشابهة حمدي قنديل وجورج اسحق وعبد الجليل مصطفى طالبنا جميعا بوقف فوري للعنف وتحقيق فوري للنيابة العامة	OBJ
تأجيل محاكمة 77 من رافضي الانقلاب فى "أحداث رمسيس " إلى 5 مايو #مرسي #مصر	OBJ
كل اللى قدامكم تمثليلة بين السادات وجولدامائير مصالح متبادلة والكلام عن الحرب …	OBJ
بالفيديو عضو بحملته الانتخابية: #السيسي لا يقابلنا لأنه "مرشح غير عادي" ويعشق لقب #المشير ولا يزال متمسكا به	POS
يجب أن نبدأ فى ممارسة السلوك الديمقراطى فى كل مكان فيه قرار وفيه بشر بكل وعى وحرية والوعى والحرية فى المفهوم	OBJ
انتظروني اليوم مع الإعلامي محمود سعد في برنامج "آخر النهار" الساعة 9:30 مساءً على قناة النهار الفضائية تردد ١١٤٨٨	OBJ
